2026-06-08 21:06:37 | DEBUG    | CIA-Guardian | GuardianEngine initialized
2026-06-08 21:09:45 | [32mINFO[0m | CIA-Guardian | [SRVC-10] Starting audit: Bluetooth Support Disabled
2026-06-08 21:09:45 | DEBUG    | CIA-Guardian | Executing PowerShell: Get-PnpDevice -Class Bluetooth -ErrorAction SilentlyContinue | Measure-Object | Select-Object -ExpandProperty Count
2026-06-08 21:09:45 | [32mINFO[0m | CIA-Guardian | pwsh not found, falling back to powershell
2026-06-08 21:09:45 | DEBUG    | CIA-Guardian | Executing PowerShell: Get-PnpDevice -Class Bluetooth -ErrorAction SilentlyContinue | Measure-Object | Select-Object -ExpandProperty Count
2026-06-08 21:09:50 | DEBUG    | CIA-Guardian | Executing CMD: sc query bthserv
2026-06-08 21:09:50 | [32mINFO[0m | CIA-Guardian | [SRVC-10] Already compliant
2026-06-08 21:09:50 | [32mINFO[0m | CIA-Guardian | [SRVC-10] Bluetooth Support Disabled: Compliant - Service 'bthserv' is Stopped
2026-06-08 21:09:50 | [32mINFO[0m | CIA-Guardian | [SRVC-11] Starting audit: RD Gateway Requirement
2026-06-08 21:09:50 | DEBUG    | CIA-Guardian | Executing PowerShell: 
            $termSvc = Get-Service -Name TermService -ErrorAction SilentlyContinue
            $fDenyTSConnections = (Get-ItemProperty -Path 'HKLM:\SYSTEM\CurrentControlSet\Control\Terminal Server' -Name fDenyTSConnections -ErrorAction SilentlyContinue).fDenyTSConnections
            
            if ($termSvc -and $termSvc.Status -eq 'Running' -and $fDenyTSConnections -eq 0) {
                Write-Output "RDP_ENABLED"
            } else {
                Write-Output "RDP_DISABLED"
            }
            
2026-06-08 21:09:51 | [32mINFO[0m | CIA-Guardian | pwsh not found, falling back to powershell
2026-06-08 21:09:51 | DEBUG    | CIA-Guardian | Executing PowerShell: 
            $termSvc = Get-Service -Name TermService -ErrorAction SilentlyContinue
            $fDenyTSConnections = (Get-ItemProperty -Path 'HKLM:\SYSTEM\CurrentControlSet\Control\Terminal Server' -Name fDenyTSConnections -ErrorAction SilentlyContinue).fDenyTSConnections
            
            if ($termSvc -and $termSvc.Status -eq 'Running' -and $fDenyTSConnections -eq 0) {
                Write-Output "RDP_ENABLED"
            } else {
                Write-Output "RDP_DISABLED"
            }
            
2026-06-08 21:09:53 | DEBUG    | CIA-Guardian | Executing PowerShell: 
            $policyPath = 'HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services'
            $result = @{
                GatewayUsage = $null
                GatewayHostname = $null
            }
            
            if (Test-Path $policyPath) {
                $result.GatewayUsage = (Get-ItemProperty -Path $policyPath -Name 'GatewayUsage' -ErrorAction SilentlyContinue).GatewayUsage
                $result.GatewayHostname = (Get-ItemProperty -Path $policyPath -Name 'GatewayHostname' -ErrorAction SilentlyContinue).GatewayHostname
            }
            
            # GatewayUsage values:
            # 0 = Do not use
            # 1 = Use these settings
            # 2 = Use default settings
            # 3 = Auto detect
            # 4 = Never use
            
            if ($result.GatewayUsage -eq 1 -and $result.GatewayHostname) {
                Write-Output "GATEWAY_CONFIGURED:$($result.GatewayHostname)"
            } elseif ($result.GatewayUsage -in @(0, 4)) {
                Write-Output "GATEWAY_DISABLED"
            } else {
                Write-Output "GATEWAY_NOT_CONFIGURED"
            }
            
2026-06-08 21:09:54 | [32mINFO[0m | CIA-Guardian | pwsh not found, falling back to powershell
2026-06-08 21:09:54 | DEBUG    | CIA-Guardian | Executing PowerShell: 
            $policyPath = 'HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services'
            $result = @{
                GatewayUsage = $null
                GatewayHostname = $null
            }
            
            if (Test-Path $policyPath) {
                $result.GatewayUsage = (Get-ItemProperty -Path $policyPath -Name 'GatewayUsage' -ErrorAction SilentlyContinue).GatewayUsage
                $result.GatewayHostname = (Get-ItemProperty -Path $policyPath -Name 'GatewayHostname' -ErrorAction SilentlyContinue).GatewayHostname
            }
            
            # GatewayUsage values:
            # 0 = Do not use
            # 1 = Use these settings
            # 2 = Use default settings
            # 3 = Auto detect
            # 4 = Never use
            
            if ($result.GatewayUsage -eq 1 -and $result.GatewayHostname) {
                Write-Output "GATEWAY_CONFIGURED:$($result.GatewayHostname)"
            } elseif ($result.GatewayUsage -in @(0, 4)) {
                Write-Output "GATEWAY_DISABLED"
            } else {
                Write-Output "GATEWAY_NOT_CONFIGURED"
            }
            
2026-06-08 21:09:57 | [32mINFO[0m | CIA-Guardian | [SRVC-11] Dry run - skipping remediation
2026-06-08 21:09:57 | [32mINFO[0m | CIA-Guardian | [SRVC-11] RD Gateway Requirement: Non-Compliant - Remote Desktop is enabled but RD Gateway is not configured
2026-06-08 21:09:57 | [32mINFO[0m | CIA-Guardian | Total Controls: 99
2026-06-08 21:09:57 | [32mINFO[0m | CIA-Guardian | [32m[+][0m Compliant: 31
2026-06-08 21:09:57 | [31mERROR[0m | CIA-Guardian | [31m[-][0m Non-Compliant: 55
2026-06-08 21:09:57 | [33mWARNING[0m | CIA-Guardian | [33m[!][0m Errors: 8
2026-06-08 21:09:57 | [32mINFO[0m | CIA-Guardian | [34m[*][0m Not Applicable: 5
2026-06-08 21:09:57 | [32mINFO[0m | CIA-Guardian | Security Score: 34.2% (Grade: F)
2026-06-08 21:09:57 | [32mINFO[0m | CIA-Guardian | Compliance: 33.0%
2026-06-08 21:09:57 | [32mINFO[0m | CIA-Guardian | Execution Time: 3.3 minutes (sequential mode)
2026-06-08 21:09:57 | [32mINFO[0m | CIA-Guardian | [32m[+][0m HTML Report: D:\Python\github\CIA_GUARDIAN\reports\cia_guardian_report_20260608_210957.html
2026-06-08 21:09:57 | [32mINFO[0m | CIA-Guardian | [32m[+][0m PDF Certificate: D:\Python\github\CIA_GUARDIAN\reports\cia_guardian_certificate_20260608_210957.pdf
